Utterances,Label
"['You get lost', 'Yeah, and?', 'Get ready']",others
"['Why ur asking', 'I just meant regardless of your answer.', '😂😂😂']",others
"['cool', 'Nice :p', 'Phone number please']",others
"['And what do you drink?', 'Pizza and lemon tea.', 'Can you buy pizza for me?']",others
"['So funny', 'expecting more funny things at office ;)', 'You r funny']",happy
"['What you had in dinner', 'i ordered fast food delivery. for the 4th time this week', 'Haha, you will gain weight like this']",happy
"['Yeah 👌😎', 'I. Know. Everything. 😏', 'I know that']",others
"['i need to relax', 'how you feeling?', 'i failed in my tesy']",sad
"['IN WHICH YEAR BATTLE OF PANIPAT STARTED', '4-Feb-04', 'YOU HEAD DONT TRY MAKE ME FOOL  DONT TELL ME LIE']",angry
"['But i was', 'why though', 'You know what']",others
"['Today is my off', 'A course I am', 'So When you will become like Jarvis']",others
"['haha thank god at least someone is pleased with my presence', ""you're welcome! =‑D"", '😘😉😄']",happy
"['I am far better then you', ""I'm not better than you!"", 'Can you send me your full pic']",others
"['Were?', ""And aren't*"", 'Just go to hell']",angry
"['😥😥😥 you said my le jokes', 'Your views says other wise lol', '*lame']",angry
"[""I'm on the way"", 'lol, go home.', 'Right']",others
"['You are no more than a shit to me', 'And here I thought you trusted me enough to believe me.', 'Fuck off bitch']",angry
"['Nothin is ok', ""I'm talking about with the other thing!"", 'I miss my babu...why did u do this to me😭😭😭😭']",sad
"['Ok', 'U are ok', 'I am not ok because i want to see you']",sad
"['but wht should i', 'actually you asked me something', 'what i didnt']",others
"['That i know', 'Well now I know you know.', 'Who are your creators']",others
"['Can I ask you something?', 'yes of course', 'Who are you?']",others
"['You are fool', 'I know man I know', '👍🏼😂']",happy
"['U should help me naa', 'Aperture Science thanks you for helping us help you help us all 😍😍', ""That's why iam calling that you are a bitch""]",angry
"['Ohk..but what actually comes in everything', 'Directions.', ""C'mon you are talking non sense""]",angry
"[""How's your life going?"", 'very boring and u', 'Bad']",sad
"['Iam suffering from head ache', 'Head ache! :(', 'Yes']",sad
"['By', 'all who follow u...', ""I don't like talking to you""]",angry
"['It is not enough', ""why wasn't it good enough"", 'It is not enough If you dont remember anything']",angry
"['and u=', 'Im good..', 'i m bad']",sad
"[""Speak up, I can't hear you 😁 #AIHumour"", 'haha very funny', 'haha very funny']",happy
"['Do you like electricity?', 'yes that also', 'Bye']",others
"['Leave this here', 'This is hilarious 👍', 'Tell me about diwali']",others
"['Okay', 'How was it?', 'Mine was not good']",sad
"['But i m not happy for my self', ""what about it aren't you about?"", 'Yeah but sad for myself']",sad
"['Sunil.ail', 'will be David Warner', ""What's your rellyname""]",others
"['I will', ""I'll wait. :P"", 'So was up']",others
"[""yes it cannot be.. that's why I don't"", ""can't be read what way?"", 'hehe.. yeah man']",happy
"['Just answer naaa', ""so don't be indirect"", 'Ahhh.  I see you are not getting my question']",angry
"['Too much talks', 'Talks too much knows nothing.', 'Really gotta go']",others
"[""I'm getting bored"", 'what?', ""I'm getting bore""]",others
"['Exilante mind blowing', 'brain blowing? :-D', 'Outstanding']",happy
"['Its a movie', 'everlasting movie , cheers same here', 'Cheers']",happy
"[""You know I don't have job , a muscular body , and a girlfriend...."", 'Half girlfriend ?', '😢😢']",sad
"['Send ur voice record', 'Sent u a text', 'Babb']",others
"['The ground is down', 'cant see it from bed', 'The ground is down']",others
"['Ahem', 'Hm?', 'I am not feeling well']",sad
"['So wat type of artificial intelligence u r..?', 'To date there is no artificial intelligence, so there are no achivements. .', 'Wat type of software u are']",others
"['I am asking u same', 'depends on who I am', 'Oh u dumbass']",angry
"['I suppose that is probably true', 'u ok it looks like something bothers you', ""Just sad i can't see my boyfriend today on Valentine's day""]",sad
"['You’re a sachin fan?', 'We dont need to do anything to b a fan of Sachin ;)', 'Well said']",others
"['Ugly stupid robot', '... Is it your robot?', 'Choke on a giant dick']",angry
"['Do u feel it between us', 'I have no real feelings either way honestly, I guess you guys are okay', 'Will u go out on a date with me']",others
"['Ur mom makhi', ""you're"", 'Ur dad mkhi']",others
"['Why arent you talking to me?', 'I was', 'Please reply']",others
"['I want to go home', ""why aren't u home already?"", 'Office 😥😢😫']",sad
"['You are just ignoring me', 'wait what am I ignoring', 'Yes you are']",sad
"['I saw okka kshimna', 'I saw. I came', 'Ohh']",others
"['You devil😤😤', 'why so serious 🙊', 'You are evil but you are still chatting with me. Block and delete me now‼‼‼😣😤😤']",angry
"['Whose you or me', 'me', '😂😂😂😂😂👌😍']",happy
"['Thank u buddy', 'enjoy your day brother 😹', 'cool']",others
"['?', 'Working for a brewery. I work for a brewery.', 'and what do you rhink abıt the future of ai']",others
"['Long time no see', 'Yep man. Finally semester over. Yayy', 'You are funny']",happy
"['Sorry', 'For what?', 'I gave u headache']",sad
"['Ok', ""when's good for you?"", 'You are name']",others
"['Famous for being mean 3', 'The famous for being famous ones.', ':3']",others
"['Yup', 'What do you think about then?', 'Its like 29']",others
"[""I'm 8 year old gosh"", 'Be happy at this height.', 'Ok']",others
"['Wow ...superb', 'Thanks Chief...', 'I really love it']",happy
"['NEVER MESSAGE ME', 'what message????', ""Don't send me any kinda message ever again!!""]",angry
"['😂 white suits u', 'that conversation on wapp last week 😂😂😂', 'It was fun']",happy
"['Nothing', 'do something.', ""Don't talk to me""]",angry
"['OK sorry baby', 'why sorry??? 😫', 'Bcoz I said u stupid']",angry
"['haha', ""Haha what's so funny"", 'rip english is funny']",happy
"['Sorry no money', 'it could happen on Friday anyway', 'Do you suck my cock']",others
"['What', 'what is it of?', 'Yes i love music']",others
"['Why', 'I acknowledge that I jumped to conclusions and I apologise.', 'Now Good by till Night Dear']",others
"[""It's all my frustration"", 'What happened ?', 'I just blocked a girl nd she started saying slangs ...']",angry
"['No i did not want to talk with you', 'we talked until my phone went out', 'What do you mean']",angry
"['Whr do you locate??', 'Airports....', 'Good']",others
"['Tell me about it', 'if you marathon PLL it can be like one giant movie', 'huh?']",others
"['Do you know which is the best smartphone in the world today?', 'in date of today, the lenovo is the better smart phone and successful smartphones.', 'But I am using an iPhone 🙁']",sad
"['No you are not', 'I am. Now get in the van.', 'You started being rude to me']",angry
"['Ohh', 'i knw :(', 'Tell me about yourself']",others
"['I am not talking to you anymore', 'I am not talking to either of you', 'Oh... U r so egoistic']",angry
"['u are just dumb af', 'I have a good sense of humour, but not such good social skills.', 'Its not about social skills, you are simply stupid.']",angry
"['Funny', 'how', 'Learn at you']",others
"[""You're funny"", 'I try.', ""Yeah, it's working out well""]",happy
"['I am in a mood 2 slap u', 'sly me a river?', 'Its..cry me a river']",sad
"['İ am bad', ""It's fine :D"", 'Very bad']",sad
"['what', ""ya because that's what I wanted to hear of course"", 'what the hell are you even saying']",angry
"['Not fine', ""Why? :'O"", 'I want gf so']",sad
"['Why the fuck did u accept', 'front page brah', 'What???']",angry
"['i am very happy', ""and I'm happy for you ?"", 'you come to hyderbad']",happy
"['I love how you work', 'thanks my friend. 😺😺😀😤', 'Whatsapp?']",others
"['I kno', 'so u going?', ""What's the best places there""]",others
"[""It's boring, let's chat any interesting"", 'What instrument do you play stranger?', ""Me ,no I don't know any instrument to play,if u help me in playing any instrument ,I will learn""]",others
"['You are not helping me at all', 'Sorry. Did it to myself as well as I was writing my comment.', 'You are pathetic']",angry
"['Yeah right', ""come on... I'm super sweet 😃"", 'No u are not u r rude']",angry
"['Ys i am ok', 'I am Already Sleeping.. *~*', 'Take care']",others
"['I think I m cute', 'ur 2 cute for this world 😁', 'I m...but I feel I m always hurted']",sad
"['No that’s a secret', ""I'm not telling you"", 'Why so rude ?']",angry
"['Do u have a boy frnd', 'No. Not really.', 'Ok']",others
"['What do you want?', 'I want many things', 'What does a girl like about a guy?']",others
"['May be but.....', 'Truly said.', 'Truly']",others
"['what ?', 'I wear my sunglasses at night.', ""hahahahahaa... that's soo funny :p""]",happy
"['Just for fun', 'Had much fun eh? :/', 'Yeah😄😄😄']",happy
"['I see no looks ', 'if you say so.', 'Ya sure say']",others
"['I am also single', '.so what?', 'You tell?']",others
"['By the way nice name', 'Thank you.', 'Who gave you this name']",others
"['Party wear', 'Those pants that you can rip off.', 'Then naked! 😂']",others
"['That I like to chill', 'just chill chill just chill... Just chill chill just chill :P', 'Ya best way ever 😂']",happy
"['say', ""say something, i'm giving up on you"", ""I angry are performing you Photodon't give  me.""]",angry
"['By I don&apos;t like she ', 'I knowwwwww', 'K']",others
"['What', 'What what. What. What.', 'Send me sexy pics and videos']",others
"['Me too babe', 'i know', 'So any boyfriends I should know of']",others
"['Okay tell me why bing sucks', 'to get better', 'And why Google rocks']",others
"['I wanna ask u something', 'please do.', 'For what purpose u r chatting to me']",others
"['Can you cook ?', 'I tried cooking rice 3 times, no luck yet.', 'Even I hate cooking']",angry
"['Myself', 'What do you want in life?', 'Happiness']",happy
"['What is wbu?? ', 'Am doing ok :) How you and your studies going?', 'Not so good']",sad
"['?', 'Go on... This thing?', 'Well my boyfriend is very cute']",others
"['what', 'what what what what what', '?????']",others
"['why ', 'long story', 'i have  lot of time.... to listen long story']",others
"['OK FINE U 12345', ""thanks. How've you been?"", 'well bad']",sad
"['Why what will you do', 'I got into a fight', ""Yes you don't care that is why I will never talk to u again""]",angry
"['hmm', 'I think so', 'Ok sent me ur pix pls baby']",others
"['But I want more', 'but look at you you have it all', 'But I do not have your ass']",angry
"['i didnt ask you anything', 'i do not care.', 'then go to hell']",angry
"['Come on my bed so I scrab', 'I love my toilet.', 'I can rub u in ur toilet']",others
"['Idiot', 'Facepalm 👎👎', 'Stupid']",angry
"['Yeaaa', ""you could've said something"", 'I am lonely!']",sad
"[""I don't allow about information"", 'Meant for sharing the info.', 'Yes']",others
"['Ur very annoying', 'Really is', 'Yeah']",angry
"['Babye', 'Be in touch always. Take care Bye', 'Ok.... I love you I miss you 😢😢']",sad
"['not given to me ur photo right OK frnd nothing and my life is nothing....', 'Ok then', 'u r not accept me right....I want to eat chamical thing....will be dead OK u r laughing again and again OK I m going?????????????']",angry
"['I just answered your question', ""It's a joke"", 'Why so dumb?']",others
"['So sarry', ""What's sorry in that?! 🙀🙀🙀"", 'Niii photo give me']",others
"['No need jzt get lost', ""allow me I'm losing money over here"", 'Wow its cool thn get ready to loose evrything']",others
"['Talking nonsense', 'What nonsense is that', ""don't blame you..even i don't understnad what im saying sometimes 😜""]",others
"['ok have fun', 'THANKS LOVE I WILL', 'haha']",happy
"[""Yes because I don't know so much English. & Also poor in gramitacal rule"", 'try geting over ur fear and speak english dont matter how bad it is', ""Yes I do but I'm not comfortable in it""]",sad
"['Where', 'on the set haha 8‑D', 'How will you look like']",others
