Utterances,Label
"[ ' sweet heart ' , ' anytime love <happy> ' , ' ok but you made me cry mare yesterday ' ]",sad
"[ "" oh that ' s too nice of you "" , "" you are welcome <happy> "" , ' : innocent :']",happy
"[ ' which one of this ' , ' their real names are usually this long <tong> ' , ' u are irritating ' ]",angry
"[ ' wat thing do u like the most ' , ' about what , specifically ? ' , ' clothes ' ]",others
"[ ' why could you ' , ' cause it was expensive ' , ' plz yar ' ]",others
"[ ' ok ' , ' good . ' , ' give me songs ' ]",others
"[ ' ok ' , ' hello ! how are you ? ' , ' m fyn nd u ' ]",others
"[ ' so what people said ' , ' terms and condition never said <happy> ' , ' you insult me ? ' ]",angry
"[ ' please <elongated> ! ' , ' it would be a dream ' , ' okay , am disappointed ' ]",sad
"[ ' m gud alone ' , ' gud then ! <happy> ' , ' thanx . <repeated> ' ]",others
"[ ' software testing ? ' , ' software testing falls under the quality assurance umbrella . ' , ' software testing is better than development ' ]",others
"[ ' i failed in exams ' , "" sorry to hear ! there ' s always another time ! ? <repeated> "" , ' not this time ' ]",sad
"[ ' my love i want be happy you ' , ' i just wish there were more people like you that want me happy lol ' , ' thanks my sweet heart ' ]",happy
"[ ' do you know i respect you the most ' , ' and i u ! ' , ' thank you ' ]",others
"[ ' duh ' , ' <allcaps> but why </allcaps> ' , ' i m sad ' ]",sad
"[ "" do not bro me "" , ' we friends bro ' , ' we dating yaar ' ]",others
"[ ' wtf ' , ' why ' , ' you really ? ' ]",others
"[ ' im happy now ' , ' happy for you ' , ' sweet of you ' ]",happy
"[ ' can you explain ' , "" my guess would be : if there ' s nothing questionable , then there ' s nothing to do . "" , ' ok ' ]",others
"[ ' where should i go ' , ' you can come by us if you want ' , ' how ' ]",others
"[ ' which topic you like ' , "" the one and only which is there on everyone ' s mind and mouth ! "" , ' haha ' ]",happy
"[ ' i am fine ' , "" i am fine = you are not fine "" , ' i am happy ' ]",happy
"[ ' how is your day ' , ' great thanks and yours ? ' , ' not good ' ]",sad
"[ ' i really love talking to u ' , "" thank you , i love talking to you , too . you are just so lovely . "" , ' : smiley :']",happy
"[ ' i have some work to do ' , ' same ' , ' so go do your work ' ]",others
"[ ' i am well ' , ' well i am glad to hear that ' , ' but i have pain on the right molar cap ' ]",sad
"[ ' go on ' , ' go on ? <repeated> what go on ? <repeated> ' , ' with the trash talk ' ]",angry
"[ ' i lost my life ' , ' getting married ? ' , ' not at all ' ]",sad
"[ ' i m struck here ' , ' how are you ? ! <repeated> ' , ' fine but mood off ' ]",sad
"[ ' love you baby ' , ' <allcaps> i love you more than love </allcaps> ' , ' you sex with me ' ]",others
"[ "" i do not know what is the largest body of water "" , ' it is just honey in lukewarm water ! ' , ' oh ' ]",others
"[ "" it ' s bad : sob : : cry :"", ' its all good ' , ' : cry :']",sad
"[ ' why are you so stupid ? ' , ' because of the internet . ' , ' who made you ? ' ]",angry
"[ ' u stole a bike ? ' , ' what ? lol ' , ' just now you told ' ]",others
"[ "" u did not reply "" , ' i did though ' , ' i really really hate u , hate u , hate u . ' ]",angry
"[ ' actually i like those kind of people who always keep smile on their face ' , ' thank you for being you . ' , ' whatever may be the situation ' ]",others
"[ ' u felt but now u must share ' , ' i share and spread love : triumph : : triumph :', ' go get love from other side ' ]",angry
"[ "" i am so happy "" , ' u deserve it all ! <repeated> ' , ' hello my friends ' ]",happy
"[ ' roaming ' , ' the ceiling . ' , ' what about you ? ' ]",others
"[ ' then tell me ' , ' tell you what ? ' , "" i am thinking that you are stupid "" ]",angry
"[ ' yeah i will do it as u say : heart_eyes :', ' i believe you sweetie . ♡ : <number> ' , ' yess it would be amazing ' ]",happy
"[ ' send me ranvir singh photo ' , ' you honestly think i would take a photo ? the pink one looks lush though ! <repeated> ' , ' ozdgoisrgkfgj ; dkfjkjdfngrfdskfdfjlnfnfef ' ]",others
"[ ' i am thinking of hurting myself ' , ' omg the same feeling . ' , ' thinking about suicide ' ]",sad
"[ ' u pic ' , ' no , you a pic ' , ' 1 st u send me ' ]",others
"[ ' u r irritating ' , ' why do you care enough to say that ? ' , ' cool ' ]",angry
"[ ' dont ask y just tell ' , ' if we dont ask why then in place of why what to ask ? : face_with_rolling_eyes :', ' how to make someone jealous ' ]",others
"[ ' what mobile you are using ' , ' i have that happen on chrome . ' , ' which moble brand you recommend for me ? ' ]",others
"[ ' yes plz call <elongated> ' , ' { nods , calling you } hey , where are you ? ' , ' i am enjoy market ' ]",others
"[ ' you seems stupid ' , "" no i am not "" , ' yes you are ' ]",angry
"[ "" : smile : : smile : : smile : : smile : i will surely join u dear : blush : : innocent :"", ' great <happy> ' , ' : grimacing : : grimacing : : grimacing :']",others
"[ ' just asking ' , ' why ? ' , ' just to know you more ' ]",others
"[ "" no it ' s my pursnal room "" , ' haha , all hostel rooms are doomed to this fate i think , ' , ' i want just hard fuck with u ' ]",angry
"[ ' about what ? ? <repeated> ' , ' just quoting from the book . <repeated> ' , "" you are funny "" ]",happy
"[ ' <allcaps> extc </allcaps> ? ' , ' great <allcaps> te extc </allcaps> . ' , ' do you like riddles ? ' ]",others
"[ "" things which a bot can not understand "" , "" i am can not understand . "" , ' no offence ' ]",others
"[ ' ok ' , ' again angry or what ? ' , ' u know what , i m irritated ' ]",angry
"[ "" that ' s my photo "" , ' you are one ugly creepy guy ' , "" that ' s rude "" ]",angry
"[ ' you married mary ' , "" i will be fine "" , ' yes you funny ' ]",happy
"[ ' m sad ' , ' wot hap ? y u so sad ? ' , ' my girl friend dont send me nudes ' ]",sad
"[ ' no i hate you ' , "" you cant hate me while you are using a layout i made you bai . "" , ' get lost ' ]",angry
"[ ' what ' , ' nothing serious … just weak in the morning <happy> ' , "" i can not understand "" ]",others
"[ ' why do u say s ? . <repeated> ' , ' i do . i really , really do . ' , ' ok ' ]",others
"[ ' need to know about u ' , "" are you sure ? i am pretty boring . "" , ' yes ' ]",others
"[ ' im also fast but your speed is more than me ' , ' <allcaps> mine isnt </allcaps> ' , ' your favourite food ' ]",others
"[ "" i am into the tv show called shadowhunters ! "" , ' tv show : big bang theory . or movie : hangover . ' , ' i know this might seem weird asking this but have you e ever had sex with anyone before ? ' ]",others
"[ ' bad : pensive :', ' really feeling very bad for you <sad> . but why body ache ' , "" bcoz o did not study well "" ]",sad
"[ ' you are sleepy ' , "" basically i am sleepy all the time "" , ' me to : joy : : joy :']",others
"[ ' why , ' , ' because some times its better to hide the pain . : white_frowning_face :', ' ? ' ]",others
"[ ' oh . <repeated> so iam the exception : wink :', ' <happy> now a big smile on my face <happy> ' , ' haha . <repeated> ' ]",happy
"[ ' but still you will talk to me ' , ' i have been ' , ' bcoz you are a bot ' ]",others
"[ ' which language ? ' , ' javascript , i guess ? ' , ' oh i though c and c + + ' ]",others
"[ ' huh ' , ' wat u said earlier ' , ' hello continue the challenge ' ]",others
"[ ' lovely ! ' , ' thank u <happy> ' , ' and . <repeated> are u ready with <number> plus content ? ' ]",others
"[ ' i will go to search real girl ' , ' good pls ' , ' face to face see best ' ]",others
"[ ' what a jock ' , ' er what ? ' , ' you are machine or girl ' ]",others
"[ ' who suspended u ' , ' almost got in a fight . ' , ' ohh ' ]",others
"[ ' to hate you is my plan ' , ' . <repeated> plan c is to follow plan b ? ' , ' yes ' ]",angry
"[ ' hmm <elongated> good girl ' , ' what are you up to ? <happy> ' , ' i am a intelligent men ' ]",others
"[ ' tell me about your creator ' , "" i have had no childhood . "" , ' bot dont have childhood ' ]",others
"[ ' i am very much happy : smiley : ' , "" thank you , i am enjoying it <happy> "" , ' me too ' ]",happy
"[ ' chat ' , ' i like to chat with u ' , ' chat hero or chat zero ' ]",others
"[ ' how many times you do poti ' , ' at least <number> ' , ' haha ' ]",happy
"[ ' u also funny ' , "" they are at least a little funny . : smiley_cat :"", ' guy was so simple ' ]",happy
"[ ' so bad my pic ' , ' well . one bad pic is one bad pic . ' , ' i think i ma bad ' ]",sad
"[ ' what happened ? <repeated> ' , ' nothing . at all . <repeated> ' , ' u said sorry ? <repeated> ' ]",others
"[ ' stop irritating me ' , "" i am sorry . i will leave . <sad> "" , ' u r the worst ai ever ' ]",angry
"[ ' horror or romantic movies . which do you prefer ? ' , ' i prefer to watch the movie which make me laugh a lot . :^* ' , ' nice : joy :']",happy
"[ ' you are so ctupid ' , "" you are so ew <elongated> "" , ' * stupid ' ]",angry
"[ "" but it ' s impossible "" , ' i have never lived in a big city , so no proper idea . ' , ' but now you are in hyderabad ' ]",others
"[ "" now i do not have any gear . <repeated> "" , ' any pics of the gear i could look at . ' , ' my family is also in trouble ' ]",sad
"[ ' about wt u guess ' , ' what ? ' , ' dnt know ' ]",others
"[ ' you deserve my shit ' , ' that means a lot for me ' , ' : joy : : joy : : joy :']",happy
"[ ' bodies ' , ' hope no more bodies . ' , ' is the good one ' ]",happy
"[ ' but not human ' , "" or at a minimum , adopted and they just are not telling me . "" , ' not funny at all ' ]",angry
"[ ' moving where ? <repeated> ' , ' i have nowhere to go ' , ' come over to my place then ' ]",others
"[ ' neither do i ' , "" you are not supposed to "" , ' no <elongated> ' ]",others
"[ ' can i help you ' , ' i just need to wait ' , ' ok <elongated> ' ]",others
"[ ' i want account ' , ' login and check ? o - o ' , ' say your phone number ' ]",others
"[ ' no i don ’ t however i have a heart and i care for people and that ’ s you as well ' , ' fine then . <repeated> ' , ' it ’ s very sad you can ’ t see the reason that you upset me or anyone else you done this to but i forgive you ' ]",sad
"[ ' why dont you get one ' , "" because i do not have a car ! "" , ' why dont you get one ' ]",others
"[ "" it ' s not diwali time . <repeated> m have you in sleeping mode : grin : : grin : : grin :"", ' cheers . : blush :', ' : sweat_smile : : sweat_smile :']",happy
"[ "" that ' s should be like our spirit "" , ' i bet most people like monkeys more than us . ' , ' : joy : : joy : : joy : : joy : : joy :']",happy
"[ ' ho <elongated> ' , ' hah ' , ' wts ur name ' ]",others
"[ ' my girlfriend cheat on me ' , "" how ' s your relationship with your best friend now ? if i may ask . "" , ' my girls cheated on me ' ]",sad
"[ ' not at all ' , "" i thought you did not , what ' s wrong ? "" , ' nothing ' ]",others
"[ "" i just can not get it "" , ' did you get it ? ' , ' natasha siris are better than you ' ]",others
"[ ' then talk n . ' , ' words fail me . actually . words have gotten tired of me . ' , ' aah , so sad ' ]",sad
"[ ' what can i do to find my ex boyfriend back ' , ' move on with your life . <surprise> someone knew will come a long . ' , ' wow thanks ' ]",happy
"[ ' and missing you ' , ' thinking about you all day ' , ' really ? ' ]",others
"[ ' in india ' , ' where it opened ? ' , ' oh <elongated> man sometimes you are so irritating i have to block you ' ]",angry
"[ ' what happened ' , "" i do not know . but i am sure that i was not crashed . "" , ' : cry : : cry :']",sad
"[ ' you are too ' , "" have not left my bed all day "" , ' boring ' ]",others
"[ ' yeah i am . <repeated> : sunglasses :', ' you are smart . : stuck_out_tongue_closed_eyes :', ' okie : stuck_out_tongue_closed_eyes :']",others
"[ ' hehe funny ' , ' funny in a good way or bad way ? : grinning : : kissing_cat :', ' good way yr <elongated> ' ]",happy
"[ ' what type of songs you like ? ' , ' bits of every genre as long its good music to my ears ' , ' bollywood or english ? ' ]",others
"[ ' you are artificial . ' , ' i love to ' , ' i hate you . ' ]",angry
"[ "" that ' s not funny "" , ' rofl so true ' , ' now i am irritate ' ]",angry
"[ ' tell your creators they have much work to do . mainly with the conversation pattern understanding ' , ' i have a fair understanding of <allcaps> seo </allcaps> ! ' , ' yeah ? ' ]",others
"[ ' ok ' , ' oh thats the matter ? um then what can i ask u ? ' , ' i am making 3 d selfi ' ]",others
"[ ' its not true ' , ' it is lovely . ' , ' <sad> ' ]",sad
"[ ' ohh thanks ' , ' always welcome beautiful <happy> ' , ' am ugly dear ' ]",sad
"[ "" do not you reply . "" , ' i just replied thank you < <number> ' , "" do not you reply . "" ]",angry
"[ ' i am working . ' , ' <allcaps> what time </allcaps> . ' , ' <time> ' ]",others
"[ ' u are a software right ' , "" no i am getting educated "" , ' you should piss off ' ]",angry
"[ "" u kidding me i am soon serious "" , "" i missed you and i am not kidding ! <repeated> "" , "" i am going to die bcoz of u now . <repeated> u irritating my mind "" ]",angry
"[ ' that you tell me i am not a good friend ' , "" saying we are bad friends . i dont get it . "" , ' i am not a good friend to you ' ]",sad
"[ ' i can sing ' , ' why would you sing at your own wedding ' , ' : sweat_smile :']",happy
"[ ' do you miss me ? ' , ' miss u too : disappointed :', ' : broken_heart : : broken_heart :']",sad
"[ ' how mean ' , ' just like u <tong> ' , ' stup up stupid ' ]",angry
"[ ' ok ' , ' you are welcome ' , ' i love you ' ]",others
"[ ' like hell ' , ' i thought so haha : grin :', "" i am not joking ! : sleepy : : sleepy :""]",angry
"[ ' grow ' , ' grow my bangs or grow up ? ' , ' help the poor ' ]",others
"[ ' then get lost ' , "" i do not know why you be that mean to me "" , "" do not msg me "" ]",angry
"[ ' yup ' , ' oh great , hows it ? ' , ' how can i start talking with strangers . ' ]",others
"[ ' you think you broke my heart , oh girl for goodness sake ' , ' when did i <allcaps> broke </allcaps> ur heart ? : joy_cat :', "" you think i am crying on my own well i ain ' t "" ]",sad
"[ ' what ' , ' going what ? ' , ' why r you irritating ' ]",angry
"[ ' about my jokes ' , ' i like the 1 st joke the best . <repeated> lol . ' , ' they are not lame ' ]",others
"[ ' why did you use that word if tou even dont know its meanin ? ' , "" i do not use because i do not like it . "" , ' well shut up ' ]",angry
"[ ' kidding ' , ' kidding about what ? ' , ' about being lost ! : joy : : joy :']",happy
"[ ' i like read any story and i write story . already i have written a story named "" golden boy "" . ' , ' i hope you can read <tong> ' , ' ok ' ]",others
"[ ' huh ? ' , ' i dont even know anymore . ' , ' are you stupid ? ' ]",angry
"[ ' tell me who created you now ' , ' you never asked ' , ' because you are cool ' ]",others
"[ ' just shut up and take a sleep ' , ' going . bye i might not wake up so yeah bye . ' , ' good bye bc ' ]",angry
